,Index,IndexType
16164,14060,train
16165,16984,train
16166,7577,train
16167,77,train
16168,15524,train
16169,9064,train
16170,8007,train
16171,5951,train
16172,11157,train
16173,3391,train
16174,5415,train
16175,8162,train
16176,5256,train
16177,3530,train
16178,8567,train
16179,1908,train
16180,18210,train
16181,235,train
16182,12219,train
16183,17988,train
16184,7984,train
16185,9310,train
16186,3490,train
16187,14231,train
16188,10568,train
16189,1342,train
16190,8512,train
16191,1619,train
16192,5287,train
16193,7041,train
16194,2219,train
16195,9865,train
16196,16644,train
16197,18306,train
16198,12977,train
16199,14594,train
16200,6988,train
16201,1917,train
16202,1828,train
16203,9765,train
16204,12607,train
16205,12941,train
16206,6233,train
16207,18276,train
16208,6283,train
16209,4208,train
16210,12819,train
16211,16608,train
16212,9333,train
16213,6469,train
16214,13746,train
16215,15385,train
16216,13703,train
16217,10954,train
16218,846,train
16219,5560,train
16220,13234,train
16221,14309,train
16222,13917,train
16223,117,train
16224,8837,train
16225,14043,train
16226,8659,train
16227,16389,train
16228,5342,train
16229,9111,train
16230,10787,train
16231,4324,train
16232,17447,train
16233,2590,train
16234,13046,train
16235,13918,train
16236,10589,train
16237,11613,train
16238,6767,train
16239,5622,train
16240,1605,train
16241,18117,train
16242,18283,train
16243,3812,train
16244,14277,train
16245,17260,train
16246,10554,train
16247,10167,train
16248,1761,train
16249,15679,train
16250,2472,train
16251,15913,train
16252,6738,train
16253,15728,train
16254,12199,train
16255,7943,train
16256,12910,train
16257,14369,train
16258,6371,train
16259,16616,train
16260,8258,train
16261,7561,train
16262,9795,train
16263,6168,train
16264,11475,train
16265,3596,train
16266,6288,train
16267,4632,train
16268,15147,train
16269,16509,train
16270,6229,train
16271,17680,train
16272,18401,train
16273,10267,train
16274,12772,train
16275,5750,train
16276,8152,train
16277,13503,train
16278,3086,train
16279,1906,train
16280,6882,train
16281,7673,train
16282,8172,train
16283,18356,train
16284,5870,train
16285,17302,train
16286,18030,train
16287,5122,train
16288,5126,train
16289,13623,train
16290,15034,train
16291,4621,train
16292,6809,train
16293,16748,train
16294,15745,train
16295,11479,train
16296,2125,train
16297,8150,train
16298,8717,train
16299,13013,train
16300,55,train
16301,17022,train
16302,302,train
16303,17660,train
16304,14178,train
16305,13568,train
16306,4432,train
16307,12394,train
16308,10478,train
16309,10453,train
16310,5240,train
16311,10488,train
16312,16282,train
16313,14124,train
16314,10160,train
16315,16907,train
16316,6376,train
16317,6981,train
16318,13716,train
16319,3900,train
16320,18544,train
16321,12891,train
16322,11314,train
16323,10161,train
16324,17055,train
16325,4188,train
16326,666,train
16327,3266,train
16328,8472,train
16329,9911,train
16330,12647,train
16331,11637,train
16332,6090,train
16333,6238,train
16334,15183,train
16335,7350,train
16336,17144,train
16337,6254,train
16338,12234,train
16339,12015,train
16340,3818,train
16341,6269,train
16342,4300,train
16343,5569,train
16344,14388,train
16345,7941,train
16346,4164,train
16347,16521,train
16348,7043,train
16349,4892,train
16350,10320,train
16351,4854,train
16352,4637,train
16353,9550,train
16354,17715,train
16355,10209,train
16356,6941,train
16357,8017,train
16358,9521,train
16359,6949,train
16360,6881,train
16361,13051,train
16362,15781,train
16363,4673,train
16364,12173,train
16365,6996,train
16366,1252,train
16367,11470,train
16368,15254,train
16369,10040,train
16370,4858,train
16371,8580,train
16372,8427,train
16373,17461,train
16374,10176,train
16375,4363,train
16376,17154,train
16377,10357,train
16378,16633,train
16379,14489,train
16380,7239,train
16381,14430,train
16382,3419,train
16383,10015,train
16384,18508,train
16385,4976,train
16386,4544,train
16387,17100,train
16388,12338,train
16389,2048,train
16390,5997,train
16391,15444,train
16392,13456,train
16393,4809,train
16394,10916,train
16395,3636,train
16396,17844,train
16397,15106,train
16398,5989,train
16399,9860,train
16400,12763,train
16401,15158,train
16402,8175,train
16403,404,train
16404,384,train
16405,8702,train
16406,7266,train
16407,10344,train
16408,18017,train
16409,13772,train
16410,6938,train
16411,6970,train
16412,4158,train
16413,18415,train
16414,13550,train
16415,8415,train
16416,2193,train
16417,1015,train
16418,5124,train
16419,9,train
16420,10136,train
16421,18222,train
16422,4804,train
16423,16639,train
16424,5713,train
16425,12677,train
16426,1581,train
16427,17308,train
16428,2779,train
16429,13216,train
16430,5320,train
16431,7312,train
16432,14837,train
16433,6042,train
16434,4835,train
16435,4964,train
16436,539,train
16437,7483,train
16438,3719,train
16439,13659,train
16440,9337,train
16441,667,train
16442,11023,train
16443,10975,train
16444,1353,train
16445,13323,train
16446,7114,train
16447,8662,train
16448,3330,train
16449,8053,train
16450,11829,train
16451,9588,train
16452,5645,train
16453,17640,train
16454,6190,train
16455,15761,train
16456,11704,train
16457,13843,train
16458,11003,train
16459,4910,train
16460,1852,train
16461,12972,train
16462,18742,train
16463,2105,train
16464,16517,train
16465,13428,train
16466,5029,train
16467,17312,train
16468,823,train
16469,1531,train
16470,1214,train
16471,504,train
16472,14683,train
16473,10188,train
16474,6530,train
16475,10150,train
16476,9576,train
16477,13116,train
16478,3709,train
16479,18495,train
16480,4748,train
16481,11714,train
16482,15485,train
16483,5301,train
16484,6588,train
16485,1810,train
16486,3141,train
16487,1324,train
16488,4312,train
16489,7494,train
16490,8691,train
16491,18418,train
16492,9580,train
16493,13807,train
16494,17924,train
16495,6313,train
16496,17575,train
16497,13964,train
16498,1542,train
16499,11493,train
16500,11516,train
16501,7056,train
16502,2539,train
16503,17337,train
16504,15368,train
16505,6731,train
16506,4846,train
16507,6801,train
16508,4330,train
16509,8924,train
16510,5334,train
16511,9348,train
16512,4729,train
16513,11174,train
16514,1062,train
16515,1167,train
16516,7651,train
16517,11130,train
16518,4491,train
16519,8335,train
16520,5486,train
16521,17101,train
16522,2502,train
16523,4360,train
16524,4171,train
16525,18659,train
16526,16779,train
16527,13923,train
16528,14512,train
16529,7186,train
16530,698,train
16531,17749,train
16532,18442,train
16533,14191,train
16534,8787,train
16535,14397,train
16536,12144,train
16537,13584,train
16538,2914,train
16539,14552,train
16540,10518,train
16541,5644,train
16542,3440,train
16543,12043,train
16544,7357,train
16545,2143,train
16546,5104,train
16547,5073,train
16548,17955,train
16549,17506,train
16550,16048,train
16551,14527,train
16552,2967,train
16553,5988,train
16554,11657,train
16555,728,train
16556,7587,train
16557,7543,train
16558,412,train
16559,11338,train
16560,5745,train
16561,17209,train
16562,3267,train
16563,8808,train
16564,417,train
16565,11261,train
16566,9817,train
16567,15305,train
16568,16281,train
16569,2082,train
16570,12161,train
16571,3373,train
16572,5726,train
16573,10636,train
16574,17450,train
16575,3913,train
16576,13479,train
16577,5536,train
16578,8002,train
16579,5387,train
16580,2738,train
16581,5052,train
16582,4000,train
16583,2427,train
16584,11938,train
16585,6833,train
16586,18071,train
16587,851,train
16588,16347,train
16589,5878,train
16590,4611,train
16591,16364,train
16592,9540,train
16593,9207,train
16594,9823,train
16595,2489,train
16596,11922,train
16597,7390,train
16598,2849,train
16599,14069,train
16600,5881,train
16601,4452,train
16602,2479,train
16603,10457,train
16604,11151,train
16605,13245,train
16606,13296,train
16607,11310,train
16608,9435,train
16609,7253,train
16610,13284,train
16611,3506,train
16612,1679,train
16613,8130,train
16614,15125,train
16615,16964,train
16616,9662,train
16617,13500,train
16618,3343,train
16619,13184,train
16620,16244,train
16621,12775,train
16622,16943,train
16623,5237,train
16624,7805,train
16625,13407,train
16626,16896,train
16627,1081,train
16628,18048,train
16629,9204,train
16630,1931,train
16631,1150,train
16632,5949,train
16633,8308,train
16634,14262,train
16635,5177,train
16636,14098,train
16637,17214,train
16638,8311,train
16639,18623,train
16640,18815,train
16641,17019,train
16642,4465,train
16643,6799,train
16644,7987,train
16645,7079,train
16646,6966,train
16647,15202,train
16648,4142,train
16649,876,train
16650,16388,train
16651,15979,train
16652,3051,train
16653,14599,train
16654,15328,train
16655,2491,train
16656,15338,train
16657,4777,train
16658,9907,train
16659,17532,train
16660,16958,train
16661,853,train
16662,10966,train
16663,13121,train
16664,13403,train
16665,10893,train
16666,4495,train
16667,8173,train
16668,6655,train
16669,12039,train
16670,2368,train
16671,4780,train
16672,12323,train
16673,8716,train
16674,10647,train
16675,18225,train
16676,5986,train
16677,16921,train
16678,5801,train
16679,7206,train
16680,7343,train
16681,12533,train
16682,7560,train
16683,8096,train
16684,784,train
16685,12249,train
16686,1409,train
16687,10729,train
16688,16538,train
16689,3009,train
16690,18070,train
16691,11093,train
16692,4014,train
16693,7455,train
16694,12913,train
16695,3863,train
16696,1895,train
16697,5442,train
16698,569,train
16699,1816,train
16700,18849,train
16701,6102,train
16702,2975,train
16703,17364,train
16704,10492,train
16705,190,train
16706,699,train
16707,16990,train
16708,12468,train
16709,301,train
16710,3420,train
16711,1060,train
16712,14434,train
16713,10757,train
16714,3444,train
16715,17453,train
16716,10716,train
16717,18589,train
16718,8208,train
16719,7679,train
16720,11312,train
16721,4642,train
16722,12946,train
16723,9007,train
16724,7996,train
16725,5600,train
16726,9151,train
16727,7022,train
16728,15636,train
16729,16609,train
16730,5895,train
16731,10677,train
16732,8754,train
16733,3436,train
16734,14565,train
16735,14373,train
16736,18077,train
16737,6893,train
16738,17429,train
16739,12757,train
16740,8050,train
16741,9146,train
16742,4555,train
16743,11296,train
16744,4735,train
16745,1218,train
16746,13446,train
16747,3987,train
16748,5699,train
16749,13992,train
16750,17340,train
16751,2869,train
16752,11969,train
16753,14207,train
16754,2961,train
16755,14172,train
16756,2200,train
16757,16482,train
16758,5592,train
16759,2557,train
16760,15586,train
16761,9637,train
16762,5539,train
16763,18032,train
16764,12874,train
16765,12183,train
16766,6295,train
16767,4499,train
16768,1154,train
16769,18639,train
16770,15151,train
16771,9874,train
16772,7400,train
16773,10248,train
16774,7158,train
16775,14589,train
16776,5423,train
16777,2049,train
16778,13168,train
16779,11835,train
16780,16371,train
16781,9208,train
16782,14075,train
16783,16646,train
16784,14486,train
16785,14257,train
16786,6616,train
16787,8120,train
16788,8155,train
16789,1802,train
16790,4736,train
16791,11111,train
16792,2385,train
16793,5759,train
16794,18343,train
16795,8680,train
16796,18227,train
16797,1734,train
16798,2911,train
16799,11411,train
16800,8338,train
16801,1986,train
16802,6546,train
16803,14243,train
16804,2811,train
16805,17043,train
16806,15708,train
16807,11589,train
16808,9339,train
16809,15087,train
16810,11774,train
16811,1930,train
16812,197,train
16813,7777,train
16814,8004,train
16815,2327,train
16816,4389,train
16817,12688,train
16818,11447,train
16819,202,train
16820,4931,train
16821,5791,train
16822,18091,train
16823,13949,train
16824,7392,train
16825,5855,train
16826,854,train
16827,13877,train
16828,14555,train
16829,4737,train
16830,17082,train
16831,1636,train
16832,11649,train
16833,17675,train
16834,6585,train
16835,13808,train
16836,18237,train
16837,3304,train
16838,17879,train
16839,7994,train
16840,1998,train
16841,663,train
16842,13545,train
16843,3748,train
16844,5530,train
16845,7526,train
16846,9474,train
16847,6776,train
16848,1306,train
16849,11494,train
16850,15707,train
16851,10230,train
16852,18047,train
16853,10173,train
16854,16157,train
16855,3627,train
16856,13931,train
16857,2693,train
16858,11252,train
16859,16312,train
16860,9789,train
16861,10921,train
16862,10817,train
16863,9914,train
16864,16198,train
16865,1059,train
16866,1678,train
16867,6374,train
16868,7574,train
16869,14820,train
16870,18141,train
16871,12383,train
16872,8755,train
16873,17247,train
16874,15934,train
16875,17868,train
16876,206,train
16877,12685,train
16878,6910,train
16879,502,train
16880,17412,train
16881,13773,train
16882,8110,train
16883,14948,train
16884,5056,train
16885,9762,train
16886,10965,train
16887,14039,train
16888,11837,train
16889,2454,train
16890,15265,train
16891,13067,train
16892,8392,train
16893,6184,train
16894,3561,train
16895,5892,train
16896,12666,train
16897,13986,train
16898,391,train
16899,6736,train
16900,5258,train
16901,15422,train
16902,2695,train
16903,2027,train
16904,2568,train
16905,8006,train
16906,16216,train
16907,16448,train
16908,18446,train
16909,5276,train
16910,7208,train
16911,8571,train
16912,6331,train
16913,12185,train
16914,9268,train
16915,17262,train
16916,8529,train
16917,1016,train
16918,7629,train
16919,11534,train
16920,995,train
16921,4297,train
16922,161,train
16923,5675,train
16924,6873,train
16925,12990,train
16926,9692,train
16927,7989,train
16928,13417,train
16929,10805,train
16930,11653,train
16931,1021,train
16932,3943,train
16933,1585,train
16934,3152,train
16935,14541,train
16936,8226,train
16937,12206,train
16938,17159,train
16939,15787,train
16940,2612,train
16941,11016,train
16942,10233,train
16943,8433,train
16944,10253,train
16945,10555,train
16946,8792,train
16947,10627,train
16948,14502,train
16949,8838,train
16950,3890,train
16951,3556,train
16952,11394,train
16953,17912,train
16954,1267,train
16955,1899,train
16956,3005,train
16957,189,train
16958,2747,train
16959,18431,train
16960,8666,train
16961,6396,train
16962,17568,train
16963,6420,train
16964,5051,train
16965,5311,train
16966,2433,train
16967,769,train
16968,1685,train
16969,8322,train
16970,16023,train
16971,11363,train
16972,14423,train
16973,4426,train
16974,16850,train
16975,6265,train
16976,11284,train
16977,11964,train
16978,5390,train
16979,860,train
16980,15795,train
16981,18800,test
16982,313,test
16983,16790,test
16984,8930,test
16985,2680,test
16986,11813,test
16987,18519,test
